name,hidden_dim,num_layers,lr,dropout,bidirectional,window_size,ExactMatch,Macro F1,Micro F1,Duration,Device,Status,Focal_Alpha,Focal_Gamma,Loss_Type
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.33999999999997,46.040279654675615,61.016949152542374,583.5855665206909,cuda:0,Success,0.5,3.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,96.9900000000003,45.37013491858884,58.3883751651255,965.145519733429,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,97.10000000000028,45.06805051239579,58.807588075880766,1399.9870069026947,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,96.97999999999976,45.02904464417611,58.27814569536424,1410.5524961948395,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,97.16000000000004,45.92757693021833,59.972862957937586,1409.9786896705627,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,97.30000000000032,45.34539703214402,60.451977401129945,1409.5665216445923,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,97.24000000000025,43.37767221475086,59.312320916905456,1409.7452809810638,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR1e4-W500,128,2,0.0001,0.3,True,500,97.26000000000005,44.544607304541515,59.14285714285714,1408.4894573688507,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.12999999999985,42.63748705506947,58.5635359116022,503.59697914123535,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.18999999999984,43.31066428888952,58.97079276773296,501.09674739837646,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.18000000000012,43.001733633669254,59.0027700831025,500.97176599502563,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.06999999999985,42.6501019623575,57.73480662983425,499.7721872329712,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.50000000000009,42.457089558660044,59.4679186228482,501.29316997528076,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.49000000000022,43.374762950485426,60.57838660578386,501.42459511756897,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR5e5-W100,128,2,5e-05,0.3,True,100,97.55000000000024,43.728662909680544,61.37404580152672,500.558322429657,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.11999999999993,45.1418857809532,60.215053763440864,736.3962602615356,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.11000000000034,45.04313559120679,60.08010680907877,733.3276181221008,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.14000000000034,45.466223213819,60.32171581769437,717.1713092327118,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.02000000000008,44.05150562249191,59.121171770972026,656.3289067745209,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.33999999999969,44.194305990896495,60.23054755043227,595.9327833652496,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.45999999999997,45.85767733342441,62.482168330955766,583.1329078674316,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR5e5-W200,128,2,5e-05,0.3,True,200,97.44000000000013,45.71454853795159,62.0,582.5791523456573,cuda:1,Success,0.5,3.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.05000000000011,46.499773915956496,60.411311053984576,1409.1109189987183,cuda:1,Success,0.75,5.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.1799999999998,46.395899903425615,60.45272969374168,1408.797519683838,cuda:1,Success,0.75,2.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.10999999999989,46.76604240362952,60.4954367666232,1359.7134518623352,cuda:1,Success,0.75,3.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.15999999999988,45.61914514355065,60.742705570291776,1309.9250359535217,cuda:1,Success,0.75,1.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.44000000000014,45.81618554088062,62.1082621082621,1311.7537381649017,cuda:1,Success,0.5,5.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.48999999999995,47.96521240240465,62.643678160919535,1362.7127854824066,cuda:1,Success,0.5,2.0,Focal
LSTM-Medium-LR5e5-W500,128,2,5e-05,0.3,True,500,97.46000000000016,47.56165318955639,62.177650429799435,1387.9795534610748,cuda:1,Success,0.5,3.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.88999999999976,40.21596813500218,54.41595441595442,370.1588706970215,cuda:1,Success,0.75,5.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.69000000000015,39.90113577972478,52.63157894736842,368.62161326408386,cuda:1,Success,0.75,2.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.84000000000019,40.03036449279104,53.182461103253175,372.401896238327,cuda:1,Success,0.75,3.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.85999999999994,41.00217932737328,54.79833101529904,374.9969274997711,cuda:1,Success,0.75,1.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.90999999999977,38.215219263621094,52.45901639344264,374.841459274292,cuda:1,Success,0.5,5.0,Focal
LSTM-Large-LR1e3-W100,256,2,0.001,0.3,True,100,96.86999999999995,39.17366312273552,52.6928675400291,355.980566740036,cuda:1,Success,0.5,2.0,Focal
